ProjectId,DesignElementId,ElementTypeId,ParentDesignElementId,StartingDate,DueDate,Name,Description,CreationDate,UpdateDate
141373,429,11,7,,,Zombie (Impaled Charger),"Minion Documents:
- [Design Document](https://docs.google.com/document/d/1zfzKvQos3votF-vRMYl9xuZngIW-AU5f/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)
- [Technical Document](https://docs.google.com/document/d/1ZqyxAfNJSPPlHKSiK29O3dG2t6vBaMTR/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)

**Mini Changelog:**
September 22, 2022
- Changes: Updated documents' format; Added Design Document.
Reason: Outdated document format.",09/08/2021 10:28,3/31/2023 7:41:52 AM
141373,430,11,7,,,Zombie (Misty),[Minion Document](https://docs.google.com/document/d/1HWcba8DXtvvJq-F6f3MH521MDiqZ4gsFz4JeDSrzVyI/edit?usp=sharing),09/08/2021 10:29,3/31/2023 7:41:52 AM
141373,431,11,7,,,Zombie (Patrol Guard),"Minion Documents:
- [Design Document](https://docs.google.com/document/d/1-oxeVFSEM7IipniiPw39hPd7TAliz85i/edit?usp=share_link&ouid=111408961855616692624&rtpof=true&sd=true)
- [Technical Document](https://docs.google.com/document/d/1jZrN_K-Jhx1Q-s-Ce-0CgxUHd7xSWeBS/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)

**Mini Changelog:**
February 17, 2023
- Changes: Updated documents' format; Added Technical Document.
Reason: No Technical Document link.",09/08/2021 10:29,3/31/2023 7:41:52 AM
141373,432,11,7,,,Zombie (Slasher),"Minion Documents:
- [Design Document](https://docs.google.com/document/d/1NeIvxn_xqQ5wHu2vx-wJiYYB68UhvgCt/edit?usp=share_link&ouid=111408961855616692624&rtpof=true&sd=true)
- [Technical Document](https://docs.google.com/document/d/1r2WQeV5jAetESebK0nVJ5ZvRxQXH3tTtSCoCRVNpGcw/edit?usp=share_link)

**Mini Changelog:**
February 16, 2023
- Changes: Updated documents' format; Added Design Document.
Reason: No Design Document link.",09/08/2021 10:30,3/31/2023 7:41:52 AM
141373,433,11,7,,,Zombie (Stabber),"Minion Documents:
- [Design Document](https://docs.google.com/document/d/1-up3njGe2jgrf0UX3GK81zMTkWvP3Cmd/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)
- [Technical Document](https://docs.google.com/document/d/1GzNvpVYVwDqCybYgH-oHvPwG5UGSFSV9/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)

**Mini Changelog:**
September 23, 2022
- Changes: Updated documents' format; Added Design Document.
Reason: Outdated document format.",09/08/2021 10:30,3/31/2023 7:41:52 AM
141373,434,11,7,,,Gasuka,"Minion Documents:
- [Design Document](https://docs.google.com/document/d/1W6IyrnHnmNWpbobG4t_CVhctwhACxDeq/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)
- [Technical Document](https://docs.google.com/document/d/1PjwxrU94DauYH6ZJCKjbDMtBqeQEEf2N/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)

**Mini Changelog:**
March 30, 2022:
- Changes: Changed name from ""Zombie (Vomiting Zombie/Butod)"" to ""Gasuka""

September 23, 2022
- Changes: Updated documents' format; Added Design Document.
Reason: Outdated document format.",09/08/2021 10:32,3/31/2023 7:41:46 AM
141373,435,9,31,,,Soul Skill,"[Souls Skills Document](https://docs.google.com/document/d/1bbBsmnZt4xKcK8tN7-OK4IbX7wnCiS2jBVVzocxUjwg/edit?usp=sharing)


**Mini Changelogs:**

June 15, 2022:

________________________________________________________________________________________________
Changes Changed Old description to redirected link.
**[OLD]**
It is a spherical crystal blessed with magical abilities and enhancements. The crystals can be acquired after defeating or slaying an enemy Boss and it can only be activated using the ancient stone relic.

All Soul Skills can only be assigned to one specific Soul Slot. Once an empty slot had been chosen, the inventory box will appear and displays the soul skills (acquired) to be assigned.

Types of Souls Skills:
- Blessed Crystals - are soul crystal orbs inside the body of an enemy boss. These orbs can be acquired after defeating an enemy then unlocks its active skills/abilities for the next user.
- Cursed Crystals - are soul crystal orbs with trapped enemy boss inside it. These orbs can be acquired easily from the merchant, hidden rooms and puzzle rewards but the skills/abilities are inactive and can be activated after defeating the enemy inside it.

**[OLD]**
________________________________________________________________________________________________",10/14/2021 5:24:06 AM,3/31/2023 7:42:05 AM
141373,436,1,273,,,GY4_Boss_1,"Lich Lord Boss Battle
- Intro: A cinematic start. The player falls from the top of the screen to the ground and then the %155 Spawns at the right side of the screen.

**Mini Changelog:**
October 22, 2021 
- Changes: Transferred player's spawn location after defeating Lich Lord. Image of Location change [Here](https://drive.google.com/file/d/1JXWmt_2RRBgPqoEFyicriWQUPNm1MBmU/view?usp=sharing)",10/22/2021 7:27:05 AM,3/31/2023 7:41:18 AM
141373,437,11,8,,,Undead General,,12/14/2021 8:34:56 AM,3/31/2023 7:41:55 AM
141373,438,11,7,,,Black Blood Minion,"Minion Documents:
- [Design Document](https://docs.google.com/document/d/117OJmUJyJuWqN5-flDwjc7KLb8dZkaV4/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)
- [Technical Document](https://docs.google.com/document/d/1dDjZyyIOspxVFr4gzehkV7_w9GjDY3X3/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)

**Mini Changelog:**
September 15, 2022
- Changes: Updated documents' format.
Reason: Outdated document format.",01/07/2022 10:13,3/31/2023 7:41:44 AM
141373,439,11,7,,,"Slug, Pink","Minion Documents:
- [Design Document](https://docs.google.com/document/d/1NmgHXFBoCMYUShJvc675qqZERekTyp0O/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)
- [Technical Document](https://docs.google.com/document/d/1drl_lkU41JxRGBObRPWiO7qZ7sy17BF-/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)

**Mini Changelogs:**
September 22, 2022
- Changes: Long awaited name change in HackNPlan. From [**Pink Slug**] to [**Slug, Pink**]
Reason: To update to current Minion name

- Changes: Updated documents' format; Added Design Document.
Reason: Outdated document format.",01/10/2022 3:10,3/31/2023 7:41:49 AM
141373,440,12,58,,,Nav Map Tab,"Shows a map that helps the player to navigate the area or areas. 
The map shows icons of the following interactables: 
- %168
- %170
- %383
- %15
- Merchant NPCs (Subject to change, will add NPC names)
- Chests (Chests however, will only be revealed on the map once a specific soul skill has been acquired).",1/24/2022 7:04:56 AM,3/31/2023 7:42:00 AM
141373,441,11,7,,,Blob Orange,"Minion Documents:
- [Design Document](https://docs.google.com/document/d/1KNPwjwRbkuE4TaHqawHsUOOFPRLhNvFReiiFw62H0KQ/edit?usp=sharing)
- [Technical Document](https://docs.google.com/document/d/1y9bV3Eyt_I9c2kxKCpkkJ-psCuXsi0x2IcUFlbo9wnQ/edit?usp=sharing)

**Mini Changelog:**
September 23, 2022
- Changes: Long awaited name change in HackNPlan. From [**Blob Giant**] to [**Blob Orange**]
Reason: To update to current Minion name

- Changes: Updated documents' format; Added Design Document.
Reason: Outdated document format.",1/26/2022 5:24:45 AM,3/31/2023 7:41:44 AM
141373,442,11,7,,,Fire Skeleton Archer,"Minion Documents:
- [Design Document](https://docs.google.com/document/d/1DuRKGdjZ2SGX6f3CZ6JPUwIrcR9KuM5iXPJbTR2sbbM/edit?usp=sharing)
- [Technical Document](https://docs.google.com/document/d/1Wja31-l5IQQAj2YnP499FDNy3LuXdidYkQ25VYGfd3A/edit?usp=sharing)

**Mini Changelog:**
September 23, 2022
- Changes: Updated documents' format; Added Design Document.
Reason: Outdated document format.",1/26/2022 6:11:44 AM,3/31/2023 7:41:45 AM
141373,443,11,7,,,Venom Skeleton Archer,"Minion Documents:
- [Design Document](https://docs.google.com/document/d/12Sx-4rCE1aXYiNtVNqJZEjNhKMDk1cs_TQwPF96vVM4/edit?usp=sharing)
- [Technical Document](https://docs.google.com/document/d/13JxaeGbg2uc42MTCsPzzX1X-CFdLRsV4w6Lce-KHZqw/edit?usp=sharing)

**Mini Changelog:**
September 23, 2022
- Changes: Updated documents' format; Added Design Document.
Reason: Outdated document format.",1/26/2022 7:03:08 AM,3/31/2023 7:41:51 AM
141373,444,11,7,,,Warding Crystals: Healing Crystal,"[Design Document](https://docs.google.com/document/d/1Bxy5r9HY1JmTylJ-wwHuKtNrVCg21uvjzUoRlGo4DEw/edit?usp=sharing)
[Technical Document](https://docs.google.com/document/d/1fhoINJxns3qO7vZgajsM32p0M_n3HMiw3lbD5H8zmzs/edit?usp=sharing)",1/26/2022 7:09:16 AM,3/31/2023 7:41:51 AM
141373,445,11,7,,,Warding Crystals: Rage Crystal,"[Design Document](https://docs.google.com/document/d/1mh8FGCbamCvz1qjYTOxYo7xMX30aZQUjpJc0brb6ym0/edit?usp=sharing)
[Technical Document](https://docs.google.com/document/d/1teu2lE5Pxi785h6MB0A-GqRoBndccX56oq_AJIG8Mzc/edit?usp=sharing)",1/26/2022 7:13:11 AM,3/31/2023 7:41:51 AM
141373,446,10,440,,,Fog of war,Areas on the map that are unexplored by the player are covered from view. Once explored it will then reveal itself on the map permanently except hidden rooms.,1/26/2022 10:23:37 AM,3/31/2023 7:42:00 AM
141373,448,11,7,,,Defender,"[Design Document](https://docs.google.com/document/d/1VGvhFQruLGExv0w3pdHilzKMnUI6TbJ8XAYmT71IarY/edit?usp=sharing)
[Technical Document](https://docs.google.com/document/d/1s2QrekrXkzo0zogNgxaIj84ELkeO4DsNL_zoSnGGOSo/edit?usp=sharing)",1/27/2022 10:13:39 AM,3/31/2023 7:41:45 AM
141373,449,13,,,,Scrapped Ideas,Ideas that are scrapped or replaced.,03/02/2022 6:04,3/31/2023 7:42:10 AM
141373,450,12,14,,,Town Gate,"The %450 will be off or deactivated at the start.

At first interaction, When the Player moves nearer to the %450 it will show an Icon (W icon) as a visual cue to the Player. The Player will use %76 to activate the %450.

At second interaction, The W icon will be shown again and when the player interacts with the %450 , the player will be teleported to the overworld map(Isometric Camera view).







**Mini Changelog:**

June 7, 2022:
- Updated: From ""This will replace the %171 and will further update in the future""
- Reason: Updating the description.",03/02/2022 7:29,3/31/2023 7:41:37 AM
141373,452,17,73,,,HP Shard,"Collecting 3 HP Shards upgrades the player's health by 25.

When receiving or picking up a third HP Shard, the player will automatically consume all 3 Shards that are available and increases the player's health by 25.",3/30/2022 8:35:21 AM,3/31/2023 7:41:57 AM
141373,453,17,73,,,Shadow Shard,"Collecting 2 Shadow Shards upgrades the player's Shadow Gauge by 25.

When receiving or picking up a second Shadow Shard, the player will automatically consume all 2 Shadow Shards that are available and increases the player's Shadow by 25.",3/30/2022 10:07:01 AM,3/31/2023 7:41:58 AM
141373,454,13,14,,,Loot Chest,"Has different types of Chests that contains items such as Consumables, Quest Items, Souls Skills, Soul Essence, and Shards. These items can be collected by the player once opened. Once opened, it will stay open whenever the player re-enters the scene.

Types of Chest:
- Normal Chest
- Shadow Shard Chest
- HP Shard Chest
- Attack Shard Chest
- Souls Skills Chest",4/13/2022 8:48:24 AM,3/31/2023 8:35:48 AM
141373,455,12,454,,,Normal Chest,,4/26/2022 7:42:43 AM,3/31/2023 7:41:30 AM
141373,456,12,454,,,Shadow Shard Chest,All %456 only contains 1 %453.,4/26/2022 7:42:55 AM,3/31/2023 7:41:30 AM
141373,457,12,454,,,HP Shard Chest,All %457 only contains 1 %452.,4/26/2022 7:43:03 AM,3/31/2023 7:41:30 AM
141373,458,12,454,,,Attack Shard Chest,All %458 only contains 1 %485.,4/26/2022 7:43:15 AM,3/31/2023 7:41:30 AM
141373,459,12,454,,,Souls Skill Chest,Each %459 contains different %435.,4/26/2022 7:43:25 AM,3/31/2023 7:41:30 AM
141373,460,17,495,,,Package #1,"Package contains:
- 2 Silver coins
- 1 Comic Page (Quest Item - Writer #1)",4/26/2022 9:34:30 AM,3/31/2023 7:41:31 AM
141373,461,17,495,,,Package #2,"Package contains:
- 2 %236",4/26/2022 9:48:48 AM,3/31/2023 7:41:31 AM
141373,462,17,495,,,Package #3,"Package contains:
- 2 %75",4/26/2022 9:49:51 AM,3/31/2023 7:41:31 AM
141373,463,10,454,,,Loot Chest Rewards,,4/26/2022 9:52:25 AM,3/31/2023 7:41:31 AM
141373,464,17,495,,,Package #4,"Package contains:
- 1 Comic Page (Quest Item - Writer #2)",4/27/2022 5:56:56 AM,3/31/2023 7:41:31 AM
141373,465,17,495,,,Package #5,"Package contains:
- 150 %76",4/27/2022 5:57:20 AM,3/31/2023 7:41:31 AM
141373,466,17,495,,,Package #6,"Package contains:
- 1 Silver Coin",4/27/2022 5:57:25 AM,3/31/2023 7:41:31 AM
141373,467,17,495,,,Package #7,"Package contains:
- 1 %237",4/27/2022 5:57:31 AM,3/31/2023 7:41:31 AM
141373,468,17,495,,,Package #8,"Package contains:
- 1 %249 
- 2 %236",4/27/2022 5:57:46 AM,3/31/2023 7:41:32 AM
141373,470,17,495,,,Package #9,"Package contains:
- 2 %75 
- 20 %76",4/27/2022 5:57:54 AM,3/31/2023 7:41:32 AM
141373,471,17,495,,,Package #10,"Package contains:
- 1 %247 
- 30 %76",4/27/2022 5:58:35 AM,3/31/2023 7:41:32 AM
141373,472,17,495,,,Package #11,"Package contains:
- 2 %75 
- 30 %76",4/27/2022 5:58:39 AM,3/31/2023 7:41:32 AM
141373,473,17,495,,,Package #12,"Package contains:
- 1 %238 
- 2 %75",4/27/2022 5:58:54 AM,3/31/2023 7:41:32 AM
141373,474,17,495,,,Package #13,"Package contains:
- 1 Comic page (Quest Item - Writer #3)
- 1 Silver Coin",4/27/2022 5:58:59 AM,3/31/2023 7:41:32 AM
141373,475,17,495,,,Package #14,"Package contains:
- 2 %236 
- 30 %76",4/27/2022 5:59:14 AM,3/31/2023 7:41:32 AM
141373,476,17,495,,,Package #15,"Package contains:
- 1 %249 
- 2 %491 
- 2 %492 
- 1 %487",4/27/2022 5:59:20 AM,3/31/2023 7:41:32 AM
141373,477,17,495,,,Package #16,"Package contains:
- 2 %236 
- 2 %244 
- 10 %76",4/27/2022 5:59:31 AM,3/31/2023 7:41:32 AM
141373,478,17,495,,,Package #17,"Package contains:
- 1 Comic Page (Quest Item - Writer #4)
- 1 Silver Coin",4/27/2022 5:59:37 AM,3/31/2023 7:41:32 AM
141373,479,17,495,,,Package #18,"Package contains:
- 1 %247 
- 1 %249 
- 50 %76",4/27/2022 5:59:43 AM,3/31/2023 7:41:33 AM
141373,480,17,495,,,Package #19,"Package contains:
- 1 %487 
- 2 %491 
- 1 %244 
- 180 %76",4/27/2022 5:59:51 AM,3/31/2023 7:41:33 AM
141373,481,17,495,,,Package #20,"Package contains:

- 80 %76",4/27/2022 5:59:59 AM,3/31/2023 7:41:33 AM
141373,482,17,495,,,Package #21,"Package contains:
- 2 Silver Coin",4/27/2022 6:00:09 AM,3/31/2023 7:41:33 AM
141373,483,17,495,,,Package #22,"Package contains:
- 1 %246 
- 2 %239 
- 1 %244",4/27/2022 6:00:22 AM,3/31/2023 7:41:33 AM
141373,484,17,495,,,Package #23,"Package contains:
- 1 %237 
- 2 %488 
- 50 %76",4/27/2022 6:03:42 AM,3/31/2023 7:41:33 AM
141373,485,17,73,,,Attack Shard,,4/27/2022 7:18:19 AM,3/31/2023 7:41:56 AM
141373,487,17,73,,,Ancient Healing Potion,[Consumable Items Document](https://docs.google.com/document/d/1TfmIxj4V_hsqNtOUQwrNmo0NkotvAAPnoOHnGP4t2ZQ/edit#heading=h.h88skre67qq),4/27/2022 8:24:06 AM,3/31/2023 7:41:56 AM
141373,488,17,73,,,Burn Ointment,[Consumable Items Document](https://docs.google.com/document/d/1TfmIxj4V_hsqNtOUQwrNmo0NkotvAAPnoOHnGP4t2ZQ/edit#heading=h.3pguvmsdufyd),4/27/2022 9:33:12 AM,3/31/2023 7:41:58 AM
141373,489,17,73,,,Thawing Ointment / Frost Ointment,[Consumable Items Document](https://docs.google.com/document/d/1TfmIxj4V_hsqNtOUQwrNmo0NkotvAAPnoOHnGP4t2ZQ/edit#heading=h.hivkansrbb42),4/27/2022 9:39:47 AM,3/31/2023 7:41:58 AM
141373,490,17,73,,,Shock Ointment,[Consumable Items Document](https://docs.google.com/document/d/1TfmIxj4V_hsqNtOUQwrNmo0NkotvAAPnoOHnGP4t2ZQ/edit#heading=h.hvft85t7s7c8),4/27/2022 9:40:11 AM,3/31/2023 7:41:58 AM
141373,491,17,73,,,Blaze Powder,[Consumable Items Document](https://docs.google.com/document/d/1TfmIxj4V_hsqNtOUQwrNmo0NkotvAAPnoOHnGP4t2ZQ/edit#heading=h.cszfu3j4a7ah),4/27/2022 9:40:34 AM,3/31/2023 7:41:58 AM
141373,492,17,73,,,Frost Powder,[Consumable Items Document](https://docs.google.com/document/d/1TfmIxj4V_hsqNtOUQwrNmo0NkotvAAPnoOHnGP4t2ZQ/edit#heading=h.wsi5ljgyzbtd),4/27/2022 9:41:25 AM,3/31/2023 7:41:58 AM
141373,493,17,73,,,Zap Powder,[Consumable Items Document](https://docs.google.com/document/d/1TfmIxj4V_hsqNtOUQwrNmo0NkotvAAPnoOHnGP4t2ZQ/edit#heading=h.43n66jktjmf1),4/27/2022 9:41:45 AM,3/31/2023 7:41:58 AM
141373,494,17,73,,,Sticky Trap,[Consumable Items Document](https://docs.google.com/document/d/1TfmIxj4V_hsqNtOUQwrNmo0NkotvAAPnoOHnGP4t2ZQ/edit#heading=h.2uvp7kemfcmx),4/27/2022 9:42:50 AM,3/31/2023 7:41:58 AM
141373,495,13,463,,,Normal Chest Rewards,List of available packages that can be found in %455 .,4/27/2022 9:53:18 AM,3/31/2023 7:41:31 AM
141373,496,13,463,,,Shadow Chest Rewards,,4/28/2022 7:47:00 AM,3/31/2023 7:41:34 AM
141373,497,13,463,,,HP Chest Rewards,,4/28/2022 7:47:10 AM,3/31/2023 7:41:34 AM
141373,498,13,463,,,Attack Chest Rewards,,4/28/2022 7:47:18 AM,3/31/2023 7:41:34 AM
141373,499,13,463,,,Souls Skill Chest Rewards,,4/28/2022 7:47:30 AM,3/31/2023 7:41:35 AM
141373,500,17,496,,,Shadow Package #1,"Package Contains
- 1 %453",4/28/2022 7:48:50 AM,3/31/2023 7:41:34 AM
141373,501,17,497,,,HP Package #1,"Package contains:
- 1 %452",4/28/2022 7:50:17 AM,3/31/2023 7:41:34 AM
141373,502,17,498,,,Attack Package #1,"Package contains:
- 1 %485",4/28/2022 7:50:43 AM,3/31/2023 7:41:35 AM
141373,503,17,499,,,Soul Skill Package #1,"Package contains:
- Soul Gatherer %98",4/28/2022 9:03:54 AM,3/31/2023 7:41:35 AM
141373,504,17,499,,,Soul Skill Package #2,"Package contains:

- Shadow Thorns %98",5/13/2022 5:58:59 AM,3/31/2023 7:41:35 AM
141373,505,17,495,,,Package #24,"Package contains

- 1 Comic Page (Quest Item - Writer #246)
- 50 %76",5/13/2022 6:03:08 AM,3/31/2023 7:41:33 AM
141373,506,17,495,,,Package #25,"Package contains:

- 1 %246 
- 20 %76",5/13/2022 6:09:21 AM,3/31/2023 7:41:33 AM
141373,507,17,495,,,Package #26,"Package contains:

- 1 %236 
- 2 %248",5/13/2022 6:21:15 AM,3/31/2023 7:41:33 AM
141373,508,10,435,,,Icarus Wings,"AP Cost: 6
Type: Active
Obtained From: 

Description: This is a power jump that shoots the player vertically upward with a height equal to the double jump height. This means that the player can still use double jump after using the Icarus Wings.

Button: Hold (W + Jump button) for 3 seconds.",6/14/2022 6:50:21 AM,3/31/2023 7:42:05 AM
141373,509,10,435,,,Shadow Damage (Shadow Thorns),"Ap Cost: 8
Type: Passive
Obtained From: %213 [%270] (Requires the %104 skill to access the %287 connected to the locked door.)

Description: It allows the player to inflict damage on contact to enemies when using %108 , %99 and %104 .",6/14/2022 6:51:55 AM,3/31/2023 7:42:06 AM
141373,510,10,435,,,Wall Crawl,"Ap Cost:
Type:
Obtained From:

Description:",6/14/2022 7:00:33 AM,3/31/2023 7:42:06 AM
141373,511,10,449,,,Shadow Blade,"Ap Cost:
Type:
Obtained From:

Description:",6/14/2022 7:00:47 AM,3/31/2023 7:42:10 AM
141373,512,10,435,,,Shadow Regen,"Ap Cost:
Type:
Obtained From:

Description:",6/14/2022 7:01:25 AM,3/31/2023 7:42:06 AM
141373,513,10,435,,,Wing Booster,"Ap Cost:
Type:
Obtained From:

Description:",6/14/2022 7:01:36 AM,3/31/2023 7:42:06 AM
141373,514,10,435,,,Gambler,"Ap Cost:
Type:
Obtained From:

Description:",6/14/2022 7:02:01 AM,3/31/2023 7:42:06 AM
141373,515,10,435,,,Greed,"Ap Cost:
Type:
Obtained From:

Description:",6/14/2022 7:02:14 AM,3/31/2023 7:42:06 AM
141373,516,10,435,,,Whisperer,"Ap Cost:
Type:
Obtained From:

Description:",6/14/2022 7:02:42 AM,3/31/2023 7:42:06 AM
141373,517,10,435,,,Druid's Blessing,"Ap Cost:
Type:
Obtained From:

Description:",6/14/2022 7:03:20 AM,3/31/2023 7:42:06 AM
141373,518,10,435,,,Abysmal Armor,"Ap Cost:
Type:
Obtained From:

Description:",6/14/2022 7:03:31 AM,3/31/2023 7:42:06 AM
141373,519,10,435,,,HP Regen,"Ap Cost:
Type:
Obtained From:

Description:",6/14/2022 7:03:41 AM,3/31/2023 7:42:06 AM
141373,520,10,435,,,Finisher,"Ap Cost:
Type:
Obtained From:

Description:",6/14/2022 7:03:56 AM,3/31/2023 7:42:06 AM
141373,521,10,435,,,Stonebuilt,"Ap Cost:
Type:
Obtained From:

Description:",6/14/2022 7:04:12 AM,3/31/2023 7:42:07 AM
141373,522,10,435,,,Soul Changer,"Ap Cost:
Type:
Obtained From:

Description:",6/14/2022 7:06:03 AM,3/31/2023 7:42:07 AM
141373,523,10,435,,,Revenger,"Ap Cost:
Type:
Obtained From:

Description:",6/14/2022 7:06:11 AM,3/31/2023 7:42:07 AM
141373,524,10,435,,,Soul Eater,"Ap Cost:
Type:
Obtained From:

Description:",6/14/2022 7:06:27 AM,3/31/2023 7:42:07 AM
141373,525,10,435,,,Phantom,"Ap Cost:
Type:
Obtained From:

Description:",6/14/2022 7:06:40 AM,3/31/2023 7:42:07 AM
141373,526,10,435,,,Teleporter Skull,"Ap Cost:
Type:
Obtained From:

Description:",6/14/2022 7:07:06 AM,3/31/2023 7:42:07 AM
141373,527,10,435,,,Soul Gatherer,"Ap Cost:
Type:
Obtained From:

Description:",6/14/2022 7:07:20 AM,3/31/2023 7:42:07 AM
141373,528,10,435,,,So Greedy,"Ap Cost:
Type:
Obtained From:

Description:",6/14/2022 7:07:28 AM,3/31/2023 7:42:07 AM
141373,529,11,7,,,Black Blood Blob,"Minion Documents:
- [Design Document](https://docs.google.com/document/d/1ri1cWSHIv-eY5EUA5uMM6RV3BU8wBoy4/edit?usp=sharing&ouid=110968373302379634499&rtpof=true&sd=true)
- [Technical Document](https://docs.google.com/document/d/1VY6SqEdFUufY38hXOVjmSDYFfnD_Q7-uzyJjXCBk5lk/edit?usp=sharing)",7/20/2022 11:48:30 AM,3/31/2023 7:41:43 AM
141373,531,11,7,,,Zombie Mob (Female 2),"Minion Documents:
- [Design Document](https://docs.google.com/document/d/1MORY17QxvWkCGC24m5AOwsfOQYDK2PoJ/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)
- [Technical Document](https://docs.google.com/document/d/1wh03492PHSbFnxq2G2gs9DhU-i2z3_bjK6__frXDdbw/edit?usp=sharing)",09/05/2022 7:51,3/31/2023 7:41:53 AM
141373,532,11,7,,,Zombie Mob (Female 4),"Minion Documents:
- [Design Document](https://docs.google.com/document/d/1Ku92PehMHNReK3pBnqgg5stIM2JDEyR2/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)
- [Technical Document](https://docs.google.com/document/d/1zIn0sqMWMWR7VOlfsnf93_BSuX6UTBe5mRSFDm7iceQ/edit?usp=sharing)",09/05/2022 7:53,3/31/2023 7:41:53 AM
141373,533,11,7,,,Zombie Mob (Male 2),"Minion Documents: 
- [Design Document](https://docs.google.com/document/d/1jf4el6asBEb-Kbm3D1JSB2EPht4MLAyA/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)
- [Technical Document](https://docs.google.com/document/d/1LiTUR4SMNZGkPwSEJLJMAd7-0G9Yy8uEn5MIb6aEesA/edit?usp=sharing)",09/05/2022 7:55,3/31/2023 7:41:53 AM
141373,534,11,7,,,Specter (Earth),"Minion Documents:
- [Design Document](https://docs.google.com/document/d/1HG6ACjr-qqyO_5n4B-Rt12tAvU6gaUU-/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)
- [Technical Document](https://docs.google.com/document/d/1RjqVbZmI5CWzSRZRUh0l90eo4Uid6_uFnoT5ZAA14eU/edit?usp=sharing)",09/05/2022 7:59,3/31/2023 7:41:49 AM
141373,535,11,7,,,Jellyfish Black Blood,"Minion Documents:
- [Design Document](https://docs.google.com/document/d/1JGPCDX0JVkDvz4_X8l-ro4TeA7niu9nA/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)
- [Technical Document](https://docs.google.com/document/d/1jKNkFudFTggoHtmz5htUTB4DYB-yaAsxLlgINl25ZdY/edit?usp=sharing)",09/05/2022 8:01,3/31/2023 7:41:47 AM
141373,536,11,7,,,Blob Poison,"Minion Documents:
- [Design Document](https://docs.google.com/document/d/1ffIenrLv9Rn-met0oDNSNetPHpoBd0Ho-v6iA-ftjio/edit?usp=sharing)
- [Technical Document](https://docs.google.com/document/d/1QbJa3taj81IIE4wJcGlRR_RCYlJZ7u_8jRBxjyhf-vY/edit?usp=sharing)",09/05/2022 9:48,3/31/2023 7:41:44 AM
141373,537,11,7,,,Talimbabaga,"Minion Documents:
- [Design Document](https://docs.google.com/document/d/1iZb-a7XTo_Dru89VXbgucWttwbAW2XUE/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)
- [Technical Document](https://docs.google.com/document/d/1sN4pU9QwT6NWvW0W7_cLPpdTvXMkgezFyKCwqlrtD4c/edit?usp=sharing)",09/05/2022 9:52,3/31/2023 7:41:50 AM
141373,538,11,7,,,Skeleton Axe & Shield,"Minion Documents:
- [Design Document](https://docs.google.com/document/d/1i2Ggj407I0rZtl0jBmSnHsw7Du7ScfZX/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)
- [Technical Document](https://docs.google.com/document/d/1Tu2iDWftz8Jgo1jxZN5rwHLliO3eE1SQn7tsfH_d7OA/edit?usp=sharing)",09/05/2022 9:55,3/31/2023 7:41:49 AM
141373,539,11,7,,,Spider Woman (Blood Spider),"Minion Documents:
- [Design Document](https://docs.google.com/document/d/1SwYM_4FJcSnpKlS9ZnNfxrxiuPBQ8jyn/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)
- [Technical Document](https://docs.google.com/document/d/1Wz8ptRSbYr_7tMw46uWLvKpReu_MIT_9Y9-G9GjGAmk/edit?usp=sharing)",09/05/2022 10:02,3/31/2023 7:41:50 AM
141373,540,11,7,,,Zombie Prisoner,"Minion Documents:
- [Design Document](https://docs.google.com/document/d/1aAdd7ZzR7HkpELGhOeNFGf57edIAnMZM/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)
- [Technical Document](https://docs.google.com/document/d/1aAdd7ZzR7HkpELGhOeNFGf57edIAnMZM/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)",09/06/2022 2:26,3/31/2023 7:41:53 AM
141373,541,11,7,,,Maranhig,"Minion Documents:
- [Design Document](https://docs.google.com/document/d/14MKjrYMGfNsrBy0h7mPtEUHWq3697fiw/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)
- [Technical Document](https://docs.google.com/document/d/1R2L_szTVPSYUH5GOO877c6F7jlR51k2vcTvUt6zqER4/edit?usp=sharing)",09/06/2022 2:39,3/31/2023 7:41:47 AM
